year,week,state,state_name,disease,cases,incidence_per_capita
1928,05,NY,NEW YORK,SMALLPOX,11,0.09
1928,05,OH,OHIO,SMALLPOX,42,0.64
1928,05,OK,OKLAHOMA,SMALLPOX,233,9.94
1928,05,OR,OREGON,SMALLPOX,48,5.13
1928,05,PA,PENNSYLVANIA,SMALLPOX,0,0
1928,05,RI,RHODE ISLAND,SMALLPOX,0,0
1928,05,SC,SOUTH CAROLINA,SMALLPOX,4,0.23
1928,05,SD,SOUTH DAKOTA,SMALLPOX,44,6.42
1928,05,TN,TENNESSEE,SMALLPOX,24,0.91
1928,05,TX,TEXAS,SMALLPOX,96,1.69
1928,05,UT,UTAH,SMALLPOX,18,3.57
1928,05,VT,VERMONT,SMALLPOX,0,0
1928,05,WA,WASHINGTON,SMALLPOX,40,2.58
1928,05,WI,WISCONSIN,SMALLPOX,35,1.2
1928,05,WV,WEST VIRGINIA,SMALLPOX,13,0.77
1928,05,WY,WYOMING,SMALLPOX,6,2.73
1928,06,AL,ALABAMA,SMALLPOX,10,0.38
1928,06,AR,ARKANSAS,SMALLPOX,10,0.54
1928,06,AZ,ARIZONA,SMALLPOX,16,3.79
1928,06,CA,CALIFORNIA,SMALLPOX,20,0.37
1928,06,CO,COLORADO,SMALLPOX,14,1.38
1928,06,CT,CONNECTICUT,SMALLPOX,6,0.38
1928,06,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
1928,06,DE,DELAWARE,SMALLPOX,0,0
1928,06,FL,FLORIDA,SMALLPOX,10,0.7
1928,06,GA,GEORGIA,SMALLPOX,0,0
1928,06,IA,IOWA,SMALLPOX,66,2.69
1928,06,IL,ILLINOIS,SMALLPOX,42,0.55
1928,06,IN,INDIANA,SMALLPOX,101,3.14
1928,06,KS,KANSAS,SMALLPOX,109,5.89
1928,06,KY,KENTUCKY,SMALLPOX,13,0.51
1928,06,LA,LOUISIANA,SMALLPOX,23,1.11
1928,06,MA,MASSACHUSETTS,SMALLPOX,0,0
1928,06,MD,MARYLAND,SMALLPOX,0,0
1928,06,ME,MAINE,SMALLPOX,0,0
1928,06,MI,MICHIGAN,SMALLPOX,32,0.69
1928,06,MN,MINNESOTA,SMALLPOX,1,0.04
1928,06,MO,MISSOURI,SMALLPOX,62,1.72
1928,06,MS,MISSISSIPPI,SMALLPOX,11,0.56
1928,06,MT,MONTANA,SMALLPOX,27,4.99
1928,06,NC,NORTH CAROLINA,SMALLPOX,142,4.61
1928,06,ND,NORTH DAKOTA,SMALLPOX,3,0.45
1928,06,NE,NEBRASKA,SMALLPOX,53,3.87
1928,06,NH,NEW HAMPSHIRE,SMALLPOX,0,0
1928,06,NJ,NEW JERSEY,SMALLPOX,1,0.03
1928,06,NM,NEW MEXICO,SMALLPOX,0,0
1928,06,NY,NEW YORK,SMALLPOX,16,0.14
1928,06,OH,OHIO,SMALLPOX,27,0.41
1928,06,OK,OKLAHOMA,SMALLPOX,135,5.76
1928,06,OR,OREGON,SMALLPOX,44,4.7
1928,06,PA,PENNSYLVANIA,SMALLPOX,0,0
1928,06,RI,RHODE ISLAND,SMALLPOX,0,0
1928,06,SC,SOUTH CAROLINA,SMALLPOX,15,0.86
1928,06,SD,SOUTH DAKOTA,SMALLPOX,9,1.31
1928,06,TN,TENNESSEE,SMALLPOX,10,0.38
1928,06,TX,TEXAS,SMALLPOX,120,2.11
1928,06,UT,UTAH,SMALLPOX,4,0.79
1928,06,VA,VIRGINIA,SMALLPOX,0,0
1928,06,VT,VERMONT,SMALLPOX,0,0
1928,06,WA,WASHINGTON,SMALLPOX,70,4.51
1928,06,WI,WISCONSIN,SMALLPOX,14,0.48
1928,06,WV,WEST VIRGINIA,SMALLPOX,41,2.42
1928,06,WY,WYOMING,SMALLPOX,2,0.91
1928,07,AL,ALABAMA,SMALLPOX,4,0.15
1928,07,AR,ARKANSAS,SMALLPOX,0,0
1928,07,AZ,ARIZONA,SMALLPOX,28,6.64
1928,07,CA,CALIFORNIA,SMALLPOX,18,0.34
1928,07,CO,COLORADO,SMALLPOX,9,0.89
1928,07,CT,CONNECTICUT,SMALLPOX,1,0.06
1928,07,DC,DISTRICT OF COLUMBIA,SMALLPOX,0,0
1928,07,DE,DELAWARE,SMALLPOX,0,0
1928,07,FL,FLORIDA,SMALLPOX,2,0.14
1928,07,GA,GEORGIA,SMALLPOX,0,0
1928,07,IA,IOWA,SMALLPOX,98,4
1928,07,ID,IDAHO,SMALLPOX,6,1.34
