year,week,state,state_name,disease,cases,incidence_per_capita
1968,06,MT,MONTANA,MUMPS,16,2.29
1968,06,ND,NORTH DAKOTA,MUMPS,51,8.21
1968,06,NE,NEBRASKA,MUMPS,21,1.43
1968,06,NH,NEW HAMPSHIRE,MUMPS,8,1.13
1968,06,NJ,NEW JERSEY,MUMPS,170,2.43
1968,06,NM,NEW MEXICO,MUMPS,21,2.11
1968,06,NV,NEVADA,MUMPS,8,1.72
1968,06,OH,OHIO,MUMPS,63,0.6
1968,06,OR,OREGON,MUMPS,11,0.55
1968,06,SC,SOUTH CAROLINA,MUMPS,3,0.12
1968,06,TN,TENNESSEE,MUMPS,136,3.51
1968,06,TX,TEXAS,MUMPS,421,3.89
1968,06,UT,UTAH,MUMPS,14,1.36
1968,06,VA,VIRGINIA,MUMPS,38,0.83
1968,06,VT,VERMONT,MUMPS,65,15.12
1968,06,WA,WASHINGTON,MUMPS,203,6.21
1968,06,WI,WISCONSIN,MUMPS,603,13.88
1968,06,WV,WEST VIRGINIA,MUMPS,140,7.94
1968,06,WY,WYOMING,MUMPS,30,9.26
1968,07,AK,ALASKA,MUMPS,27,9.47
1968,07,AL,ALABAMA,MUMPS,24,0.7
1968,07,AR,ARKANSAS,MUMPS,2,0.11
1968,07,AZ,ARIZONA,MUMPS,47,2.79
1968,07,CA,CALIFORNIA,MUMPS,483,2.49
1968,07,CO,COLORADO,MUMPS,41,1.93
1968,07,CT,CONNECTICUT,MUMPS,209,7.05
1968,07,DC,DISTRICT OF COLUMBIA,MUMPS,13,1.67
1968,07,DE,DELAWARE,MUMPS,18,3.37
1968,07,FL,FLORIDA,MUMPS,76,1.18
1968,07,HI,HAWAII,MUMPS,10,1.36
1968,07,IA,IOWA,MUMPS,491,17.52
1968,07,ID,IDAHO,MUMPS,8,1.15
1968,07,IL,ILLINOIS,MUMPS,241,2.19
1968,07,IN,INDIANA,MUMPS,51,1
1968,07,KS,KANSAS,MUMPS,40,1.81
1968,07,LA,LOUISIANA,MUMPS,4,0.11
1968,07,MA,MASSACHUSETTS,MUMPS,418,7.44
1968,07,MD,MARYLAND,MUMPS,22,0.58
1968,07,ME,MAINE,MUMPS,38,3.82
1968,07,MI,MICHIGAN,MUMPS,424,4.88
1968,07,MN,MINNESOTA,MUMPS,33,0.89
1968,07,MO,MISSOURI,MUMPS,4,0.09
1968,07,MS,MISSISSIPPI,MUMPS,18,0.81
1968,07,MT,MONTANA,MUMPS,44,6.29
1968,07,ND,NORTH DAKOTA,MUMPS,29,4.67
1968,07,NE,NEBRASKA,MUMPS,17,1.16
1968,07,NH,NEW HAMPSHIRE,MUMPS,19,2.68
1968,07,NJ,NEW JERSEY,MUMPS,126,1.8
1968,07,NM,NEW MEXICO,MUMPS,17,1.71
1968,07,OH,OHIO,MUMPS,33,0.31
1968,07,OK,OKLAHOMA,MUMPS,1,0.04
1968,07,OR,OREGON,MUMPS,25,1.25
1968,07,RI,RHODE ISLAND,MUMPS,132,14.32
1968,07,SC,SOUTH CAROLINA,MUMPS,7,0.27
1968,07,TN,TENNESSEE,MUMPS,120,3.09
1968,07,TX,TEXAS,MUMPS,353,3.26
1968,07,UT,UTAH,MUMPS,4,0.39
1968,07,VA,VIRGINIA,MUMPS,60,1.32
1968,07,VT,VERMONT,MUMPS,67,15.58
1968,07,WA,WASHINGTON,MUMPS,319,9.76
1968,07,WI,WISCONSIN,MUMPS,553,12.73
1968,07,WV,WEST VIRGINIA,MUMPS,97,5.5
1968,07,WY,WYOMING,MUMPS,2,0.62
1968,08,AK,ALASKA,MUMPS,25,8.77
1968,08,AL,ALABAMA,MUMPS,47,1.36
1968,08,AZ,ARIZONA,MUMPS,64,3.8
1968,08,CA,CALIFORNIA,MUMPS,399,2.06
1968,08,CO,COLORADO,MUMPS,169,7.97
1968,08,CT,CONNECTICUT,MUMPS,92,3.1
1968,08,DC,DISTRICT OF COLUMBIA,MUMPS,9,1.16
1968,08,DE,DELAWARE,MUMPS,7,1.31
1968,08,FL,FLORIDA,MUMPS,80,1.24
1968,08,GA,GEORGIA,MUMPS,1,0.02
1968,08,HI,HAWAII,MUMPS,13,1.77
1968,08,IA,IOWA,MUMPS,463,16.52
1968,08,ID,IDAHO,MUMPS,26,3.74
1968,08,IL,ILLINOIS,MUMPS,439,3.99
1968,08,IN,INDIANA,MUMPS,204,4.01
1968,08,KY,KENTUCKY,MUMPS,98,3.07
1968,08,MA,MASSACHUSETTS,MUMPS,382,6.8
1968,08,MD,MARYLAND,MUMPS,58,1.52
1968,08,ME,MAINE,MUMPS,38,3.82
1968,08,MI,MICHIGAN,MUMPS,673,7.74
1968,08,MN,MINNESOTA,MUMPS,16,0.43
1968,08,MO,MISSOURI,MUMPS,6,0.13
1968,08,MS,MISSISSIPPI,MUMPS,4,0.18
