year,week,state,state_name,disease,cases,incidence_per_capita
1938,33,DE,DELAWARE,POLIO,0,0
1938,33,FL,FLORIDA,POLIO,2,0.08
1938,33,GA,GEORGIA,POLIO,3,0.1
1938,33,IA,IOWA,POLIO,5,0.18
1938,33,ID,IDAHO,POLIO,0,0
1938,33,IL,ILLINOIS,POLIO,31,0.39
1938,33,IN,INDIANA,POLIO,6,0.18
1938,33,KS,KANSAS,POLIO,7,0.35
1938,33,KY,KENTUCKY,POLIO,3,0.09
1938,33,LA,LOUISIANA,POLIO,4,0.18
1938,33,MA,MASSACHUSETTS,POLIO,21,0.48
1938,33,MD,MARYLAND,POLIO,4,0.2
1938,33,ME,MAINE,POLIO,4,0.47
1938,33,MI,MICHIGAN,POLIO,11,0.21
1938,33,MN,MINNESOTA,POLIO,8,0.27
1938,33,MO,MISSOURI,POLIO,7,0.19
1938,33,MS,MISSISSIPPI,POLIO,7,0.31
1938,33,MT,MONTANA,POLIO,2,0.27
1938,33,NC,NORTH CAROLINA,POLIO,5,0.13
1938,33,ND,NORTH DAKOTA,POLIO,1,0.08
1938,33,NE,NEBRASKA,POLIO,8,0.6
1938,33,NH,NEW HAMPSHIRE,POLIO,1,0.1
1938,33,NJ,NEW JERSEY,POLIO,9,0.22
1938,33,NM,NEW MEXICO,POLIO,1,0.1
1938,33,NY,NEW YORK,POLIO,24,0.18
1938,33,OH,OHIO,POLIO,11,0.16
1938,33,OK,OKLAHOMA,POLIO,10,0.43
1938,33,OR,OREGON,POLIO,2,0.14
1938,33,PA,PENNSYLVANIA,POLIO,13,0.13
1938,33,RI,RHODE ISLAND,POLIO,0,0
1938,33,SC,SOUTH CAROLINA,POLIO,0,0
1938,33,SD,SOUTH DAKOTA,POLIO,1,0.15
1938,33,TN,TENNESSEE,POLIO,1,0.04
1938,33,TX,TEXAS,POLIO,27,0.42
1938,33,UT,UTAH,POLIO,0,0
1938,33,VA,VIRGINIA,POLIO,1,0.04
1938,33,VT,VERMONT,POLIO,2,0.42
1938,33,WA,WASHINGTON,POLIO,2,0.09
1938,33,WI,WISCONSIN,POLIO,4,0.11
1938,33,WV,WEST VIRGINIA,POLIO,3,0.16
1938,33,WY,WYOMING,POLIO,0,0
1938,34,AZ,ARIZONA,POLIO,0,0
1938,34,CA,CALIFORNIA,POLIO,3,0.05
1938,34,CO,COLORADO,POLIO,0,0
1938,34,CT,CONNECTICUT,POLIO,0,0
1938,34,DC,DISTRICT OF COLUMBIA,POLIO,17,2.66
1938,34,DE,DELAWARE,POLIO,0,0
1938,34,FL,FLORIDA,POLIO,0,0
1938,34,GA,GEORGIA,POLIO,3,0.1
1938,34,IA,IOWA,POLIO,8,0.32
1938,34,ID,IDAHO,POLIO,0,0
1938,34,IL,ILLINOIS,POLIO,7,0.09
1938,34,IN,INDIANA,POLIO,0,0
1938,34,KS,KANSAS,POLIO,0,0
1938,34,KY,KENTUCKY,POLIO,0,0
1938,34,LA,LOUISIANA,POLIO,0,0
1938,34,MA,MASSACHUSETTS,POLIO,5,0.11
1938,34,MD,MARYLAND,POLIO,0,0
1938,34,ME,MAINE,POLIO,0,0
1938,34,MN,MINNESOTA,POLIO,4,0.15
1938,34,MT,MONTANA,POLIO,48,8.7
1938,34,NC,NORTH CAROLINA,POLIO,3,0.09
1938,34,ND,NORTH DAKOTA,POLIO,0,0
1938,34,NE,NEBRASKA,POLIO,8,0.6
1938,34,NH,NEW HAMPSHIRE,POLIO,0,0
1938,34,NJ,NEW JERSEY,POLIO,5,0.12
1938,34,NM,NEW MEXICO,POLIO,0,0
1938,34,NY,NEW YORK,POLIO,5,0.04
1938,34,OH,OHIO,POLIO,3,0.04
1938,34,OK,OKLAHOMA,POLIO,2,0.09
1938,34,OR,OREGON,POLIO,0,0
1938,34,PA,PENNSYLVANIA,POLIO,3,0.03
1938,34,RI,RHODE ISLAND,POLIO,8,1.15
1938,34,SD,SOUTH DAKOTA,POLIO,15,2.31
1938,34,TN,TENNESSEE,POLIO,4,0.14
1938,34,UT,UTAH,POLIO,0,0
1938,34,VA,VIRGINIA,POLIO,8,0.3
1938,34,VT,VERMONT,POLIO,14,3.93
1938,34,WA,WASHINGTON,POLIO,0,0
1938,34,WI,WISCONSIN,POLIO,14,0.45
1938,34,WV,WEST VIRGINIA,POLIO,0,0
1938,34,WY,WYOMING,POLIO,0,0
1938,35,AL,ALABAMA,POLIO,4,0.13
1938,35,AR,ARKANSAS,POLIO,3,0.16
1938,35,AZ,ARIZONA,POLIO,1,0.11
1938,35,CA,CALIFORNIA,POLIO,21,0.31
1938,35,CO,COLORADO,POLIO,10,0.9
1938,35,CT,CONNECTICUT,POLIO,6,0.36
1938,35,DC,DISTRICT OF COLUMBIA,POLIO,3,0.39
1938,35,DE,DELAWARE,POLIO,0,0
1938,35,FL,FLORIDA,POLIO,2,0.08
1938,35,GA,GEORGIA,POLIO,1,0.03
1938,35,IA,IOWA,POLIO,9,0.34
1938,35,ID,IDAHO,POLIO,1,0.1
1938,35,IL,ILLINOIS,POLIO,55,0.69
1938,35,IN,INDIANA,POLIO,6,0.16
1938,35,KS,KANSAS,POLIO,7,0.38
1938,35,KY,KENTUCKY,POLIO,4,0.14
1938,35,LA,LOUISIANA,POLIO,2,0.09
1938,35,MA,MASSACHUSETTS,POLIO,23,0.52
1938,35,MD,MARYLAND,POLIO,3,0.17
1938,35,ME,MAINE,POLIO,10,1.13
1938,35,MI,MICHIGAN,POLIO,20,0.39
1938,35,MN,MINNESOTA,POLIO,10,0.35
1938,35,MO,MISSOURI,POLIO,13,0.33
1938,35,MS,MISSISSIPPI,POLIO,6,0.28
1938,35,MT,MONTANA,POLIO,3,0.45
1938,35,NC,NORTH CAROLINA,POLIO,5,0.15
1938,35,ND,NORTH DAKOTA,POLIO,2,0.23
1938,35,NE,NEBRASKA,POLIO,10,0.72
1938,35,NH,NEW HAMPSHIRE,POLIO,2,0.41
1938,35,NJ,NEW JERSEY,POLIO,7,0.16
1938,35,NM,NEW MEXICO,POLIO,0,0
1938,35,NY,NEW YORK,POLIO,33,0.24
1938,35,OH,OHIO,POLIO,17,0.24
1938,35,OK,OKLAHOMA,POLIO,5,0.19
1938,35,OR,OREGON,POLIO,2,0.14
1938,35,PA,PENNSYLVANIA,POLIO,11,0.11
1938,35,RI,RHODE ISLAND,POLIO,2,0.22
1938,35,SC,SOUTH CAROLINA,POLIO,0,0
1938,35,SD,SOUTH DAKOTA,POLIO,3,0.39
1938,35,TN,TENNESSEE,POLIO,2,0.05
1938,35,TX,TEXAS,POLIO,19,0.29
1938,35,UT,UTAH,POLIO,1,0.19
1938,35,VA,VIRGINIA,POLIO,2,0.08
1938,35,VT,VERMONT,POLIO,0,0
1938,35,WA,WASHINGTON,POLIO,1,0.06
1938,35,WI,WISCONSIN,POLIO,15,0.48
1938,35,WV,WEST VIRGINIA,POLIO,3,0.14
1938,35,WY,WYOMING,POLIO,0,0
1938,36,AL,ALABAMA,POLIO,6,0.2
1938,36,AR,ARKANSAS,POLIO,6,0.31
1938,36,AZ,ARIZONA,POLIO,1,0.21
1938,36,CA,CALIFORNIA,POLIO,21,0.32
1938,36,CO,COLORADO,POLIO,11,0.99
1938,36,CT,CONNECTICUT,POLIO,8,0.48
1938,36,DC,DISTRICT OF COLUMBIA,POLIO,1,0.16
1938,36,DE,DELAWARE,POLIO,3,0.97
1938,36,FL,FLORIDA,POLIO,2,0.11
1938,36,GA,GEORGIA,POLIO,1,0.03
1938,36,IA,IOWA,POLIO,15,0.58
1938,36,ID,IDAHO,POLIO,0,0
1938,36,IL,ILLINOIS,POLIO,70,0.89
1938,36,IN,INDIANA,POLIO,10,0.28
1938,36,KS,KANSAS,POLIO,10,0.54
1938,36,KY,KENTUCKY,POLIO,2,0.07
1938,36,LA,LOUISIANA,POLIO,4,0.15
1938,36,MA,MASSACHUSETTS,POLIO,23,0.52
1938,36,MD,MARYLAND,POLIO,6,0.34
1938,36,ME,MAINE,POLIO,7,0.83
1938,36,MI,MICHIGAN,POLIO,27,0.52
1938,36,MN,MINNESOTA,POLIO,17,0.6
1938,36,MO,MISSOURI,POLIO,18,0.48
1938,36,MS,MISSISSIPPI,POLIO,5,0.24
1938,36,MT,MONTANA,POLIO,1,0.09
1938,36,NC,NORTH CAROLINA,POLIO,1,0.03
1938,36,ND,NORTH DAKOTA,POLIO,1,0.08
1938,36,NE,NEBRASKA,POLIO,14,1.02
1938,36,NH,NEW HAMPSHIRE,POLIO,0,0
1938,36,NJ,NEW JERSEY,POLIO,8,0.18
1938,36,NM,NEW MEXICO,POLIO,1,0.19
1938,36,NY,NEW YORK,POLIO,50,0.37
1938,36,OH,OHIO,POLIO,34,0.49
1938,36,OK,OKLAHOMA,POLIO,7,0.3
1938,36,OR,OREGON,POLIO,2,0.19
1938,36,PA,PENNSYLVANIA,POLIO,23,0.23
1938,36,RI,RHODE ISLAND,POLIO,0,0
1938,36,SC,SOUTH CAROLINA,POLIO,2,0.08
1938,36,SD,SOUTH DAKOTA,POLIO,2,0.31
1938,36,TN,TENNESSEE,POLIO,2,0.05
1938,36,TX,TEXAS,POLIO,12,0.19
1938,36,UT,UTAH,POLIO,3,0.47
1938,36,VA,VIRGINIA,POLIO,3,0.09
1938,36,VT,VERMONT,POLIO,1,0.14
1938,36,WA,WASHINGTON,POLIO,1,0.06
1938,36,WI,WISCONSIN,POLIO,11,0.34
1938,36,WV,WEST VIRGINIA,POLIO,1,0.05
1938,36,WY,WYOMING,POLIO,1,0.41
1938,37,AL,ALABAMA,POLIO,5,0.18
1938,37,AR,ARKANSAS,POLIO,0,0
1938,37,AZ,ARIZONA,POLIO,0,0
1938,37,CA,CALIFORNIA,POLIO,2,0.03
1938,37,CO,COLORADO,POLIO,1,0.09
1938,37,CT,CONNECTICUT,POLIO,1,0.06
1938,37,DC,DISTRICT OF COLUMBIA,POLIO,5,0.78
1938,37,DE,DELAWARE,POLIO,1,0.39
1938,37,FL,FLORIDA,POLIO,1,0.06
1938,37,GA,GEORGIA,POLIO,2,0.06
1938,37,IA,IOWA,POLIO,3,0.12
1938,37,ID,IDAHO,POLIO,1,0.19
1938,37,IL,ILLINOIS,POLIO,3,0.04
1938,37,IN,INDIANA,POLIO,0,0
1938,37,KS,KANSAS,POLIO,0,0
1938,37,KY,KENTUCKY,POLIO,1,0.04
1938,37,LA,LOUISIANA,POLIO,0,0
1938,37,MA,MASSACHUSETTS,POLIO,0,0
1938,37,MD,MARYLAND,POLIO,1,0.06
1938,37,ME,MAINE,POLIO,0,0
1938,37,MI,MICHIGAN,POLIO,5,0.1
1938,37,MN,MINNESOTA,POLIO,6,0.22
1938,37,MO,MISSOURI,POLIO,0,0
1938,37,MS,MISSISSIPPI,POLIO,6,0.28
1938,37,MT,MONTANA,POLIO,0,0
1938,37,NC,NORTH CAROLINA,POLIO,0,0
1938,37,ND,NORTH DAKOTA,POLIO,0,0
1938,37,NE,NEBRASKA,POLIO,0,0
1938,37,NH,NEW HAMPSHIRE,POLIO,0,0
1938,37,NJ,NEW JERSEY,POLIO,3,0.07
1938,37,NM,NEW MEXICO,POLIO,1,0.19
1938,37,NY,NEW YORK,POLIO,8,0.06
1938,37,OH,OHIO,POLIO,0,0
1938,37,OK,OKLAHOMA,POLIO,2,0.09
1938,37,OR,OREGON,POLIO,0,0
1938,37,PA,PENNSYLVANIA,POLIO,5,0.05
1938,37,RI,RHODE ISLAND,POLIO,0,0
1938,37,SC,SOUTH CAROLINA,POLIO,0,0
1938,37,SD,SOUTH DAKOTA,POLIO,2,0.31
1938,37,TN,TENNESSEE,POLIO,0,0
1938,37,TX,TEXAS,POLIO,2,0.03
1938,37,UT,UTAH,POLIO,0,0
1938,37,VA,VIRGINIA,POLIO,2,0.08
1938,37,VT,VERMONT,POLIO,1,0.28
1938,37,WA,WASHINGTON,POLIO,1,0.06
1938,37,WI,WISCONSIN,POLIO,2,0.06
1938,37,WV,WEST VIRGINIA,POLIO,0,0
1938,37,WY,WYOMING,POLIO,0,0
1938,38,AL,ALABAMA,POLIO,4,0.14
1938,38,AR,ARKANSAS,POLIO,1,0.05
1938,38,AZ,ARIZONA,POLIO,0,0
1938,38,CA,CALIFORNIA,POLIO,2,0.03
1938,38,CO,COLORADO,POLIO,0,0
1938,38,CT,CONNECTICUT,POLIO,0,0
1938,38,DC,DISTRICT OF COLUMBIA,POLIO,2,0.31
1938,38,DE,DELAWARE,POLIO,0,0
1938,38,FL,FLORIDA,POLIO,0,0
1938,38,GA,GEORGIA,POLIO,1,0.03
1938,38,IA,IOWA,POLIO,2,0.08
1938,38,ID,IDAHO,POLIO,1,0.19
1938,38,IL,ILLINOIS,POLIO,6,0.08
1938,38,IN,INDIANA,POLIO,0,0
1938,38,KS,KANSAS,POLIO,0,0
1938,38,KY,KENTUCKY,POLIO,0,0
1938,38,LA,LOUISIANA,POLIO,0,0
1938,38,MA,MASSACHUSETTS,POLIO,1,0.02
1938,38,MD,MARYLAND,POLIO,1,0.06
1938,38,ME,MAINE,POLIO,0,0
1938,38,MI,MICHIGAN,POLIO,4,0.08
1938,38,MN,MINNESOTA,POLIO,4,0.15
1938,38,MO,MISSOURI,POLIO,3,0.08
1938,38,MS,MISSISSIPPI,POLIO,0,0
1938,38,MT,MONTANA,POLIO,2,0.36
1938,38,NC,NORTH CAROLINA,POLIO,1,0.03
1938,38,ND,NORTH DAKOTA,POLIO,0,0
1938,38,NE,NEBRASKA,POLIO,0,0
1938,38,NH,NEW HAMPSHIRE,POLIO,0,0
1938,38,NJ,NEW JERSEY,POLIO,3,0.07
1938,38,NM,NEW MEXICO,POLIO,1,0.19
1938,38,NY,NEW YORK,POLIO,5,0.04
1938,38,OH,OHIO,POLIO,1,0.01
1938,38,OK,OKLAHOMA,POLIO,0,0
1938,38,OR,OREGON,POLIO,0,0
1938,38,PA,PENNSYLVANIA,POLIO,8,0.08
1938,38,RI,RHODE ISLAND,POLIO,0,0
1938,38,SC,SOUTH CAROLINA,POLIO,1,0.05
1938,38,SD,SOUTH DAKOTA,POLIO,2,0.31
1938,38,TN,TENNESSEE,POLIO,1,0.04
1938,38,TX,TEXAS,POLIO,0,0
1938,38,UT,UTAH,POLIO,0,0
1938,38,VA,VIRGINIA,POLIO,2,0.08
1938,38,VT,VERMONT,POLIO,0,0
1938,38,WA,WASHINGTON,POLIO,1,0.06
1938,38,WI,WISCONSIN,POLIO,6,0.19
1938,38,WV,WEST VIRGINIA,POLIO,0,0
1938,38,WY,WYOMING,POLIO,0,0
1938,39,AL,ALABAMA,POLIO,4,0.14
1938,39,AR,ARKANSAS,POLIO,0,0
1938,39,AZ,ARIZONA,POLIO,0,0
1938,39,CA,CALIFORNIA,POLIO,7,0.11
1938,39,CO,COLORADO,POLIO,0,0
1938,39,CT,CONNECTICUT,POLIO,5,0.3
1938,39,DC,DISTRICT OF COLUMBIA,POLIO,0,0
1938,39,DE,DELAWARE,POLIO,0,0
1938,39,FL,FLORIDA,POLIO,0,0
1938,39,GA,GEORGIA,POLIO,0,0
1938,39,IA,IOWA,POLIO,1,0.04
1938,39,ID,IDAHO,POLIO,0,0
1938,39,IL,ILLINOIS,POLIO,6,0.08
1938,39,IN,INDIANA,POLIO,1,0.03
1938,39,KS,KANSAS,POLIO,0,0
1938,39,KY,KENTUCKY,POLIO,0,0
1938,39,LA,LOUISIANA,POLIO,0,0
1938,39,MA,MASSACHUSETTS,POLIO,2,0.05
1938,39,MD,MARYLAND,POLIO,1,0.06
1938,39,ME,MAINE,POLIO,0,0
1938,39,MI,MICHIGAN,POLIO,2,0.04
1938,39,MN,MINNESOTA,POLIO,0,0
1938,39,MO,MISSOURI,POLIO,0,0
1938,39,MS,MISSISSIPPI,POLIO,0,0
1938,39,MT,MONTANA,POLIO,0,0
1938,39,NC,NORTH CAROLINA,POLIO,0,0
1938,39,ND,NORTH DAKOTA,POLIO,0,0
1938,39,NE,NEBRASKA,POLIO,0,0
1938,39,NH,NEW HAMPSHIRE,POLIO,0,0
1938,39,NJ,NEW JERSEY,POLIO,1,0.02
1938,39,NM,NEW MEXICO,POLIO,0,0
1938,39,NY,NEW YORK,POLIO,7,0.05
1938,39,OH,OHIO,POLIO,4,0.06
1938,39,OK,OKLAHOMA,POLIO,2,0.09
1938,39,OR,OREGON,POLIO,0,0
1938,39,PA,PENNSYLVANIA,POLIO,3,0.03
1938,39,RI,RHODE ISLAND,POLIO,0,0
1938,39,SC,SOUTH CAROLINA,POLIO,1,0.05
1938,39,SD,SOUTH DAKOTA,POLIO,1,0.15
1938,39,TN,TENNESSEE,POLIO,0,0
1938,39,TX,TEXAS,POLIO,2,0.03
1938,39,UT,UTAH,POLIO,0,0
1938,39,VA,VIRGINIA,POLIO,1,0.04
1938,39,VT,VERMONT,POLIO,0,0
1938,39,WA,WASHINGTON,POLIO,0,0
1938,39,WI,WISCONSIN,POLIO,0,0
1938,39,WV,WEST VIRGINIA,POLIO,1,0.05
1938,39,WY,WYOMING,POLIO,0,0
1938,40,AL,ALABAMA,POLIO,2,0.07
1938,40,AR,ARKANSAS,POLIO,4,0.18
1938,40,AZ,ARIZONA,POLIO,0,0
1938,40,CA,CALIFORNIA,POLIO,9,0.14
1938,40,CO,COLORADO,POLIO,9,0.76
1938,40,CT,CONNECTICUT,POLIO,4,0.21
1938,40,DC,DISTRICT OF COLUMBIA,POLIO,1,0.16
1938,40,DE,DELAWARE,POLIO,0,0
1938,40,FL,FLORIDA,POLIO,1,0.06
1938,40,GA,GEORGIA,POLIO,1,0.03
1938,40,IA,IOWA,POLIO,10,0.4
1938,40,ID,IDAHO,POLIO,1,0.19
1938,40,IL,ILLINOIS,POLIO,20,0.25
1938,40,IN,INDIANA,POLIO,4,0.12
1938,40,KS,KANSAS,POLIO,10,0.54
1938,40,KY,KENTUCKY,POLIO,0,0
1938,40,LA,LOUISIANA,POLIO,2,0.09
1938,40,MA,MASSACHUSETTS,POLIO,4,0.08
1938,40,MD,MARYLAND,POLIO,1,0.06
1938,40,ME,MAINE,POLIO,5,0.59
1938,40,MI,MICHIGAN,POLIO,14,0.28
1938,40,MN,MINNESOTA,POLIO,10,0.36
1938,40,MO,MISSOURI,POLIO,11,0.28
1938,40,MS,MISSISSIPPI,POLIO,5,0.24
1938,40,MT,MONTANA,POLIO,0,0
1938,40,NC,NORTH CAROLINA,POLIO,2,0.06
1938,40,ND,NORTH DAKOTA,POLIO,0,0
1938,40,NE,NEBRASKA,POLIO,6,0.41
1938,40,NH,NEW HAMPSHIRE,POLIO,1,0.21
1938,40,NJ,NEW JERSEY,POLIO,5,0.11
1938,40,NM,NEW MEXICO,POLIO,0,0
1938,40,NY,NEW YORK,POLIO,23,0.17
1938,40,OH,OHIO,POLIO,5,0.07
1938,40,OK,OKLAHOMA,POLIO,8,0.32
1938,40,OR,OREGON,POLIO,1,0.09
1938,40,PA,PENNSYLVANIA,POLIO,15,0.15
1938,40,RI,RHODE ISLAND,POLIO,0,0
1938,40,SC,SOUTH CAROLINA,POLIO,1,0.03
1938,40,SD,SOUTH DAKOTA,POLIO,1,0.15
1938,40,TN,TENNESSEE,POLIO,2,0.07
1938,40,TX,TEXAS,POLIO,16,0.25
1938,40,UT,UTAH,POLIO,1,0.19
1938,40,VA,VIRGINIA,POLIO,2,0.06
1938,40,VT,VERMONT,POLIO,1,0.28
1938,40,WA,WASHINGTON,POLIO,6,0.32
1938,40,WI,WISCONSIN,POLIO,9,0.27
1938,40,WV,WEST VIRGINIA,POLIO,3,0.14
1938,40,WY,WYOMING,POLIO,0,0
1938,41,AL,ALABAMA,POLIO,1,0.04
1938,41,AR,ARKANSAS,POLIO,3,0.16
1938,41,AZ,ARIZONA,POLIO,0,0
1938,41,CA,CALIFORNIA,POLIO,4,0.06
1938,41,CO,COLORADO,POLIO,3,0.27
1938,41,CT,CONNECTICUT,POLIO,2,0.12
1938,41,DC,DISTRICT OF COLUMBIA,POLIO,1,0.16
1938,41,DE,DELAWARE,POLIO,0,0
1938,41,FL,FLORIDA,POLIO,1,0.06
1938,41,GA,GEORGIA,POLIO,1,0.03
1938,41,IA,IOWA,POLIO,1,0.04
1938,41,ID,IDAHO,POLIO,0,0
1938,41,IL,ILLINOIS,POLIO,1,0.01
1938,41,IN,INDIANA,POLIO,0,0
1938,41,KS,KANSAS,POLIO,0,0
1938,41,KY,KENTUCKY,POLIO,1,0.04
1938,41,LA,LOUISIANA,POLIO,0,0
1938,41,MA,MASSACHUSETTS,POLIO,0,0
1938,41,MD,MARYLAND,POLIO,0,0
1938,41,ME,MAINE,POLIO,0,0
1938,41,MI,MICHIGAN,POLIO,3,0.06
1938,41,MN,MINNESOTA,POLIO,1,0.04
1938,41,MO,MISSOURI,POLIO,0,0
1938,41,MS,MISSISSIPPI,POLIO,0,0
1938,41,MT,MONTANA,POLIO,0,0
1938,41,NC,NORTH CAROLINA,POLIO,1,0.03
1938,41,ND,NORTH DAKOTA,POLIO,0,0
1938,41,NE,NEBRASKA,POLIO,0,0
1938,41,NH,NEW HAMPSHIRE,POLIO,0,0
1938,41,NJ,NEW JERSEY,POLIO,4,0.1
1938,41,NM,NEW MEXICO,POLIO,0,0
1938,41,NY,NEW YORK,POLIO,5,0.04
1938,41,OH,OHIO,POLIO,1,0.01
1938,41,OK,OKLAHOMA,POLIO,0,0
1938,41,OR,OREGON,POLIO,0,0
1938,41,PA,PENNSYLVANIA,POLIO,0,0
1938,41,RI,RHODE ISLAND,POLIO,0,0
1938,41,SC,SOUTH CAROLINA,POLIO,0,0
1938,41,SD,SOUTH DAKOTA,POLIO,0,0
1938,41,TN,TENNESSEE,POLIO,0,0
1938,41,TX,TEXAS,POLIO,0,0
1938,41,UT,UTAH,POLIO,0,0
1938,41,VA,VIRGINIA,POLIO,1,0.04
1938,41,VT,VERMONT,POLIO,0,0
1938,41,WA,WASHINGTON,POLIO,1,0.06
1938,41,WI,WISCONSIN,POLIO,0,0
1938,41,WV,WEST VIRGINIA,POLIO,0,0
1938,41,WY,WYOMING,POLIO,1,0.41
1938,42,AL,ALABAMA,POLIO,2,0.05
1938,42,AR,ARKANSAS,POLIO,4,0.21
1938,42,AZ,ARIZONA,POLIO,0,0
1938,42,CA,CALIFORNIA,POLIO,10,0.14
1938,42,CO,COLORADO,POLIO,3,0.27
1938,42,CT,CONNECTICUT,POLIO,2,0.12
1938,42,DC,DISTRICT OF COLUMBIA,POLIO,1,0.16
1938,42,DE,DELAWARE,POLIO,0,0
1938,42,FL,FLORIDA,POLIO,1,0.03
1938,42,GA,GEORGIA,POLIO,1,0.03
1938,42,IA,IOWA,POLIO,6,0.24
1938,42,ID,IDAHO,POLIO,1,0.1
1938,42,IL,ILLINOIS,POLIO,6,0.08
1938,42,IN,INDIANA,POLIO,1,0.01
1938,42,KS,KANSAS,POLIO,3,0.16
1938,42,KY,KENTUCKY,POLIO,1,0.04
1938,42,LA,LOUISIANA,POLIO,3,0.11
1938,42,MA,MASSACHUSETTS,POLIO,4,0.08
1938,42,MD,MARYLAND,POLIO,2,0.08
1938,42,ME,MAINE,POLIO,2,0.18
1938,42,MI,MICHIGAN,POLIO,7,0.13
1938,42,MN,MINNESOTA,POLIO,11,0.38
1938,42,MO,MISSOURI,POLIO,5,0.13
1938,42,MS,MISSISSIPPI,POLIO,6,0.28
1938,42,MT,MONTANA,POLIO,0,0
1938,42,NC,NORTH CAROLINA,POLIO,2,0.04
1938,42,ND,NORTH DAKOTA,POLIO,1,0.15
1938,42,NE,NEBRASKA,POLIO,8,0.57
1938,42,NH,NEW HAMPSHIRE,POLIO,1,0.1
1938,42,NJ,NEW JERSEY,POLIO,3,0.07
1938,42,NM,NEW MEXICO,POLIO,2,0.29
1938,42,NY,NEW YORK,POLIO,17,0.13
1938,42,OH,OHIO,POLIO,1,0.01
1938,42,OK,OKLAHOMA,POLIO,1,0.04
1938,42,OR,OREGON,POLIO,1,0.09
1938,42,PA,PENNSYLVANIA,POLIO,3,0.03
1938,42,RI,RHODE ISLAND,POLIO,0,0
1938,42,SC,SOUTH CAROLINA,POLIO,1,0.05
1938,42,SD,SOUTH DAKOTA,POLIO,2,0.23
1938,42,TN,TENNESSEE,POLIO,2,0.05
1938,42,TX,TEXAS,POLIO,6,0.1
1938,42,UT,UTAH,POLIO,1,0.19
1938,42,VA,VIRGINIA,POLIO,3,0.11
1938,42,VT,VERMONT,POLIO,0,0
1938,42,WA,WASHINGTON,POLIO,3,0.18
1938,42,WI,WISCONSIN,POLIO,7,0.21
1938,42,WV,WEST VIRGINIA,POLIO,1,0.03
1938,42,WY,WYOMING,POLIO,1,0.2
1938,43,AL,ALABAMA,POLIO,3,0.11
1938,43,AR,ARKANSAS,POLIO,4,0.18
1938,43,AZ,ARIZONA,POLIO,1,0.11
1938,43,CA,CALIFORNIA,POLIO,7,0.11
1938,43,CO,COLORADO,POLIO,2,0.13
1938,43,CT,CONNECTICUT,POLIO,3,0.15
1938,43,DC,DISTRICT OF COLUMBIA,POLIO,2,0.31
1938,43,DE,DELAWARE,POLIO,0,0
1938,43,FL,FLORIDA,POLIO,0,0
1938,43,GA,GEORGIA,POLIO,1,0.02
1938,43,IA,IOWA,POLIO,3,0.1
1938,43,ID,IDAHO,POLIO,1,0.1
1938,43,IL,ILLINOIS,POLIO,9,0.11
1938,43,IN,INDIANA,POLIO,2,0.06
1938,43,KS,KANSAS,POLIO,2,0.08
1938,43,KY,KENTUCKY,POLIO,1,0.02
1938,43,LA,LOUISIANA,POLIO,2,0.07
1938,43,MA,MASSACHUSETTS,POLIO,2,0.05
1938,43,MD,MARYLAND,POLIO,2,0.08
1938,43,ME,MAINE,POLIO,1,0.12
1938,43,MI,MICHIGAN,POLIO,5,0.1
1938,43,MN,MINNESOTA,POLIO,6,0.22
1938,43,MO,MISSOURI,POLIO,6,0.15
1938,43,MS,MISSISSIPPI,POLIO,4,0.19
1938,43,MT,MONTANA,POLIO,1,0.09
1938,43,NC,NORTH CAROLINA,POLIO,1,0.03
1938,43,ND,NORTH DAKOTA,POLIO,0,0
1938,43,NE,NEBRASKA,POLIO,1,0.04
1938,43,NH,NEW HAMPSHIRE,POLIO,0,0
1938,43,NJ,NEW JERSEY,POLIO,2,0.05
1938,43,NM,NEW MEXICO,POLIO,0,0
1938,43,NY,NEW YORK,POLIO,8,0.06
1938,43,OH,OHIO,POLIO,5,0.07
1938,43,OK,OKLAHOMA,POLIO,2,0.06
1938,43,OR,OREGON,POLIO,1,0.09
1938,43,PA,PENNSYLVANIA,POLIO,5,0.05
1938,43,RI,RHODE ISLAND,POLIO,0,0
1938,43,SC,SOUTH CAROLINA,POLIO,0,0
1938,43,SD,SOUTH DAKOTA,POLIO,2,0.23
1938,43,TN,TENNESSEE,POLIO,4,0.14
1938,43,TX,TEXAS,POLIO,3,0.04
1938,43,UT,UTAH,POLIO,1,0.19
1938,43,VA,VIRGINIA,POLIO,3,0.11
1938,43,VT,VERMONT,POLIO,0,0
1938,43,WA,WASHINGTON,POLIO,2,0.12
1938,43,WI,WISCONSIN,POLIO,6,0.18
1938,43,WV,WEST VIRGINIA,POLIO,1,0.03
1938,43,WY,WYOMING,POLIO,0,0
1938,44,AL,ALABAMA,POLIO,1,0.02
1938,44,AR,ARKANSAS,POLIO,1,0.03
1938,44,AZ,ARIZONA,POLIO,1,0.11
1938,44,CA,CALIFORNIA,POLIO,13,0.19
1938,44,CO,COLORADO,POLIO,1,0.04
1938,44,CT,CONNECTICUT,POLIO,3,0.15
1938,44,DC,DISTRICT OF COLUMBIA,POLIO,0,0
1938,44,DE,DELAWARE,POLIO,0,0
1938,44,FL,FLORIDA,POLIO,1,0.03
1938,44,GA,GEORGIA,POLIO,1,0.03
1938,44,IA,IOWA,POLIO,8,0.3
1938,44,ID,IDAHO,POLIO,0,0
